x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
10063,15951,0,4629,5.6562,2790.9,113.63,58.244
14002,12725,0,4629,5.5747,2956,124.64,46.393
14296,15040,0,4629,5.4982,2866,111.15,131.87
10045,15952,0,4630,2.9073,6764.5,118.19,71.506
11477,17256,0,4630,6.6686,2382.5,126.7,94.066
14005,12730,0,4630,5.5359,2921.4,118.06,63.026
14305,15033,0,4630,5.9391,2651.9,116.5,95.144
10045,15948,0,4631,4.0903,4162.8,109.17,96.639
10044,15953,0,4632,5.5676,2764.7,105.24,52.459
13567,13126,0,4632,7.1869,2108.2,113.67,84.859
10049,15941,0,4633,4.0174,4256.2,108.26,76.357
10188,6372.4,0,4633,5.075,2873.3,83.883,63.736
10255,6388.4,0,4634,5.1012,2805.8,80.173,80.74
10279,6359.7,0,4635,4.5603,3278.9,82.239,64.824
13566,13120,0,4635,6.2762,2500.4,115.72,78.15
13568,13123,0,4636,6.3255,2499.5,118.55,82.446
13577,13122,0,4637,4.7815,3655.1,129.89,85.247
13578,13125,0,4638,5.0145,3398.8,125.14,70.665
10054,15955,0,4639,6.8257,2188.6,107.27,67.889
9967.7,16837,0,4640,6.6977,2293.5,117.06,61.55
13562,13160,0,4640,7.3932,2149.7,130.75,63.823
15453,16657,0,4647,6.0747,2488.5,106.62,81.241
16286,15472,0,4647,5.9244,2653.5,115.83,83.291
15133,9908.8,0,4651,6.7314,2277.2,108.7,127.09
14712,18566,0,4653,6.7765,2327.7,114.5,56.317
14709,18573,0,4654,7.1783,2132.4,109.69,102.71
15122,9901.3,0,4654,6.9466,2209.5,110.27,80.099
15123,9898.4,0,4655,4.7475,3747.4,128.17,58.666
10062,10843,0,4656,6.9046,2086.6,100.74,54.372
14722,18575,0,4656,6.8346,2388.7,125.34,57.749
15123,9901.1,0,4656,6.8216,2307.1,116.57,70.547
14717,18578,0,4657,4.5898,3951.3,129.38,100.05
15125,9915.3,0,4657,7.5081,2030.9,113.52,118.59
10069,10851,0,4658,5.9554,2422.9,91.621,70.29
14720,18574,0,4658,6.5923,2479.1,123.34,99.541
10062,10840,0,4659,5.8903,2481.6,94.791,40.636
14722,18580,0,4659,6.9143,2290.3,116.66,67.951
13510,20317,0,4660,8.9486,1736,137.9,90.95
14293,15228,0,4660,6.1105,2560,116.94,84.479
14719,18574,0,4660,6.4575,2554.5,124.98,72.716
13502,20293,0,4662,7.1172,2255.2,135.56,91.17
14343,16545,0,4663,5.1786,3130.1,110.46,57.302
11976,4903,0,4664,7.1911,1893,88.296,86.561
16272,13076,0,4666,5.4182,2841.9,101.69,67.749
11288,18565,0,4667,7.5631,2137.9,138.28,168.97
16260,13086,0,4667,3.9762,4297,105,59.069
17389,6923.6,0,4667,7.402,2003.8,112.76,103.31
10837,16064,0,4668,8.3771,1847.6,130.23,76.339
11257,18590,0,4668,5.7096,2901.7,128.17,103.95
13512,20295,0,4668,5.5378,3403.8,179.61,131.74
16270,13099,0,4668,4.7028,3411.8,101.86,54.372
13507,20293,0,4669,5.0351,3864.8,185.02,121.76
16263,13099,0,4669,5.6441,2702.6,101.42,72.97
17417,6920.9,0,4669,7.2033,2175.9,127.67,101.82
16262,13085,0,4670,6.5265,2258.1,101.78,54.142
17399,6926.3,0,4670,6.7619,2414.5,137.57,94.994
16260,13089,0,4671,6.0603,2439.9,97.819,59.019
16264,13089,0,4672,6.9975,2089.2,103.8,77.308
10830,16055,0,4674,7.1396,2166.3,122.69,89.477
14908,11536,0,4674,7.2985,2216.1,138.5,88.056
16271,13098,0,4674,7.2655,2023.6,107.63,78.102
16270,13101,0,4678,6.1447,2453.4,104.21,58.112
16276,13098,0,4679,6.6497,2210.2,102.41,56.138
16270,13073,0,4680,7.3245,2070.6,117.26,70.081
15912,16001,0,4683,7.4617,1975.2,109.26,54.73
15904,15998,0,4684,6.3981,2433.2,114.84,43.147
16283,13073,0,4684,7.1404,2139.5,118.2,79.172
11260,18582,0,4685,7.5973,1980.2,116.41,64.785
16264,13088,0,4685,6.8052,2191.9,107.74,59.166
13994,13444,0,4688,6.0735,2453.7,99.144,84.275
14001,13443,0,4689,5.9647,2505,98.045,66.833
13790,20006,0,4690,5.258,3340.3,144.4,112.97
14001,13433,0,4691,6.1801,2372.4,97.877,57.923
13800,19985,0,4693,7.2671,2223.4,139.38,77.872
13981,13453,0,4693,4.6562,3609.6,115.46,105.61
14298,6309.5,0,4693,6.2538,2283.6,91.647,34.815
13786,19987,0,4694,5.0031,3691.3,160.2,104.75
13989,13445,0,4694,3.2183,6043,123.56,107.4
13993,13452,0,4695,3.1427,6007.7,110.73,98.497
14459,6681.3,0,4695,6.5774,2219.9,101.86,133.23
13992,13450,0,4696,6.0184,2578.9,110.49,67.999
14487,6707,0,4696,5.8479,2475.6,92.419,62.89
15544,10469,0,4696,6.6182,2183.8,99.215,55.567
13992,13461,0,4697,4.5114,3739,113.27,100.95
14477,6708.7,0,4697,6.3373,2260.1,94.754,50.864
13975,13453,0,4698,3.3761,5539.9,117.42,104.57
14457,6706.5,0,4698,6.7574,2081.5,93.824,58.71
13978,13452,0,4699,4.1364,4134.2,109.61,77.549
15531,13590,0,4702,5.6135,2788.7,104.87,85.193
15533,13598,0,4703,7.0286,2108,104.17,85.069
12574,7472.3,0,4704,3.9081,4169,86.604,44.367
9960.4,15234,0,4705,7.2851,2036.7,108.97,73.279
12578,7482.4,0,4705,3.7086,4491.7,87.42,82.917
12591,7473.1,0,4707,6.2402,2278.7,88.817,40.167
12590,7480,0,4708,6.2396,2286.6,89.372,64.821
14615,15153,0,4710,5.9611,2567,107.95,43.05
12568,7479.3,0,4711,6.1521,2313.8,86.696,80.32
14611,15144,0,4711,5.4117,2789.7,97.648,37.132
12971,8006.9,0,4714,6.4772,2177.9,91.627,62.358
12955,7993.6,0,4715,6.3701,2229.1,92.265,50.603
12944,7985.7,0,4716,6.1094,2354,92.692,84.245
10213,17206,0,4724,4.7089,3393.1,101.9,51.095
10218,17206,0,4725,4.7834,3273.1,97.626,68.149
16890,10004,0,4725,6.927,2101.8,102.5,68.743
16889,9997.9,0,4729,6.5719,2251.2,103.47,74.249
14001,6151.1,0,4730,6.3192,2298.9,98.038,63.195
15934,1843.8,0,4731,5.9058,2491.6,95.243,77.379
15837,17353,0,4732,6.7257,2271.1,109.54,69.785
15938,1842.7,0,4732,6.1823,2340.1,93.097,114.23
15955,1841.3,0,4733,6.1962,2287.9,89.712,66.338
15829,17319,0,4734,6.8609,2214.4,109.36,51.649
12173,6401.6,0,4738,2.7207,7211.2,105.74,91.162
12162,6412.5,0,4739,3.386,5316.3,104.34,69.166
12588,7463.2,0,4739,6.4136,2249.1,94.268,55.462
12156,6409.2,0,4740,3.805,4435.6,95.834,60.016
11853,12026,0,4741,6.9333,2236.4,121.98,66.248
12159,6406.5,0,4741,3.1441,5765.6,95.455,65.862
12172,6420.4,0,4742,3.4923,4950.7,94.916,54.538
11860,12027,0,4743,6.8686,2207.5,114.76,73.19
12177,6408.9,0,4743,3.2063,5679.4,102.4,61.533
16569,10591,0,4743,6.1704,2398.3,99.792,77.389
12170,6422.5,0,4744,6.0957,2374.5,93.16,45.764
13331,9963.3,0,4744,7.4622,2124.5,130.96,76.507
13905,19694,0,4744,6.8115,2188.6,106.98,46.184
16561,10590,0,4744,6.3736,2272.1,97.459,50.487
12176,6417.4,0,4747,4.994,3046.5,92.501,59.877
12166,6415.5,0,4748,4.2799,3813.6,96.289,73.749
12162,6419.3,0,4749,5.7286,2568.4,93.17,75.899
12500,12099,0,4751,6.2543,2523.9,119.26,62.485
11389,11354,0,4752,6.3363,2357.4,104.44,82.406
12173,6406.6,0,4752,5.9231,2515.7,99.636,98.874
12493,12081,0,4752,5.3917,3080.5,124.18,95.288
12176,6410.2,0,4753,4.7526,3329.7,99.795,81.119
12506,12102,0,4753,6.5581,2379.1,118.98,84.845
12179,6418.6,0,4754,4.1646,3852.6,91.54,66.154
12516,12096,0,4754,5.1784,3224.9,116.9,66.2
12177,6420.1,0,4756,4.6025,3313.7,86.455,54.39
12174,6410.8,0,4757,4.0211,4081.3,94.99,33.797
15910,16014,0,4757,6.6942,2253.1,108.87,49.397
12171,6408.9,0,4758,4.4174,3566.7,92.076,73.919
15904,16004,0,4758,4.4336,3968.8,124.06,90.922
12169,6422.5,0,4759,3.3823,5213.4,96.991,90.887
15899,16017,0,4759,4.3062,3974,115.86,65.343
12170,6408.8,0,4760,3.413,5041.7,91.511,46.376
15910,16002,0,4760,4.9233,3422.9,120.08,90.792
12176,6408.6,0,4761,3.4158,5139.2,98.162,60.794
15917,15998,0,4761,4.6568,3589.3,113.2,101.42
12168,6405.9,0,4762,3.8695,4305.4,95.53,80.048
15904,16012,0,4762,4.5761,3806.5,123.57,104.35
12184,6409.7,0,4763,4.1724,3875.4,94.56,68.868
15914,16013,0,4763,4.1332,4380.5,128.16,101.1
15914,16016,0,4764,3.5551,5218.9,119.05,127.77
15914,16010,0,4765,4.2021,4233,123.58,114.91
15915,16011,0,4766,4.129,4386.5,128.36,107.78
15903,16024,0,4767,3.7159,4879.6,119.52,68.206
17298,15193,0,4767,8.6606,1815.9,134.47,71.557
15914,16021,0,4768,4.1644,4270,121.99,105.9
15919,16018,0,4769,4.646,3709.6,122.99,119.14
14740,14367,0,4770,6.527,2340.5,112.94,43.367
15903,16014,0,4770,4.1524,4289.3,126.11,85.074
15908,16031,0,4771,4.0201,4463.7,124.15,104.83
14720,18573,0,4772,7.8426,1962.3,115.51,88.847
15913,16018,0,4772,7.4302,2019.9,113.95,46.715
14766,14386,0,4773,6.4547,2340.8,109.49,43.257
15923,16009,0,4773,5.6143,2838.6,114.25,81.024
14725,18591,0,4774,6.7011,2354.2,113.44,70.107
15913,16016,0,4774,3.9776,4613.1,128.5,104.9
14723,18578,0,4775,7.0011,2185.4,107.23,63.837
15908,16015,0,4775,3.7946,4911.7,127.98,95.387
14714,18583,0,4776,6.5763,2488.3,124.18,77.721
15138,9913.4,0,4776,7.7416,1970.3,115.94,48.012
15907,16009,0,4776,3.7154,4950,125.25,99.193
15905,16012,0,4777,4.1628,4344.7,127.23,95.99
15919,16001,0,4778,4.1253,4363.8,126.79,129.32
15923,16025,0,4779,4.8251,3488.6,118.59,85.291
10090,10823,0,4780,6.0717,2388.7,94.449,54.546
14734,18573,0,4780,7.6556,2016.5,113.08,18.634
15143,9897.9,0,4780,7.1027,2159.7,112.25,114.05
14732,18584,0,4781,6.7187,2370.6,115.99,91.07
9403.3,16272,0,4782,5.7832,2693.9,108.2,65.05
9403.6,16275,0,4782,5.5353,2790.3,104.95,61.266
15132,9904.7,0,4782,7.3868,2020.1,106.56,72.671
15273,7078.9,0,4782,5.8119,2699.7,112.16,79.701
15098,9850.8,0,4783,7.4221,2211.9,130.68,106.41
15069,9836.1,0,4784,6.5733,2572.1,134.48,164.44
15041,9795.5,0,4785,6.2415,2769.7,139.78,181.57
15034,9828.9,0,4786,6.0066,3020.7,155.32,134.26
16932,15058,0,4786,7.0998,2096.2,110.39,71.726
11687,15136,0,4787,4.7805,3539.6,122.03,78.343
15018,9886.7,0,4787,4.8437,3843.1,147.15,102.24
11692,15136,0,4788,3.6494,4978.5,118.36,77.584
14232,10640,0,4788,9.1217,1798.1,155.22,84.453
15032,9848.3,0,4788,6.1477,2914.3,152.31,124.76
11709,15120,0,4789,4.9361,3347.5,115.88,78.059
14244,10642,0,4789,8.6928,1920.9,159.2,119.39
15087,9918.5,0,4789,6.0145,2778.4,125.36,101.73
15940,4709.7,0,4789,6.4737,2438,120.7,80.92
11691,15115,0,4790,6.1684,2452.7,106.9,65.313
15933,4711.8,0,4790,7.6986,1948.5,113.97,105.34
11701,15123,0,4791,4.4333,3827.3,115.21,95.373
13087,18864,0,4791,5.9463,2673.7,109.71,86.497
13088,18871,0,4792,6.6516,2379.8,115.92,83.134
11684,15118,0,4793,7.1215,2095,112.1,83.958
13089,18870,0,4793,5.9561,2727.4,116.34,33.392
13085,18866,0,4794,5.9278,2681.8,109.64,71.838
13079,18850,0,4795,7.5071,1974.5,104.43,72.276
16810,5745.6,0,4797,4.1059,4042.7,100.25,124.55
14153,13080,0,4798,7.9433,1857.1,114.52,68.269
16823,5743.9,0,4798,3.9303,4269.9,99.766,76.463
16817,5748.6,0,4799,6.9944,2001.8,93.02,85.622
14019,12731,0,4803,6.7539,2230.3,110.65,71.266
16596,6067.4,0,4807,6.4425,2387.5,114.41,242.57
13900,19658,0,4813,4.7926,3438.9,114.01,54.186
13909,19670,0,4814,6.4225,2362.9,111.09,64.631
14235,19479,0,4821,6.7105,2329.2,122.55,70.469
16638,6056.7,0,4821,6.3003,2624.6,137.26,263.29
16653,6053.7,0,4821,5.753,2886.7,126.6,211.99
14236,19461,0,4822,5.9476,2752.2,129.89,73.18
14615,18689,0,4822,5.3748,3145.6,128.24,95.222
14231,19469,0,4823,5.546,2972.4,126.43,69.755
14604,18693,0,4823,6.7697,2332.9,123.96,43.41
16488,6068.1,0,4823,6.8663,2151.5,106.6,78.248
14221,19469,0,4824,6.6192,2323.8,116.71,61.027
14607,18689,0,4824,5.3449,3124.5,124.42,43.729
14606,18694,0,4825,5.4379,3125.1,131.99,48.153
10560,19314,0,4830,7.6657,2167.4,150.66,74.203
13076,18867,0,4831,6.1392,2651,119.67,79.79
14262,17958,0,4834,5.1543,3016.6,101.74,73.303
14264,17950,0,4835,6.8583,2119,102.4,84.087
14674,18555,0,4847,8.0047,1876,112.39,64.314
14703,18572,0,4849,6.9932,2230.2,113.95,76.444
14368,12234,0,4850,6.1941,2645.5,132.32,62.266
14368,12223,0,4851,7.8167,1940.4,122.34,89.561
14377,12232,0,4852,6.3318,2569.6,131.45,59.286
9594,5982.1,0,4853,6.2822,2180.4,82.684,64.9
14366,12233,0,4853,6.9248,2265.8,125.53,70.741
14719,18579,0,4853,7.74,1966.8,111.86,95.263
10581,10054,0,4854,6.3657,2264.9,93.078,60.742
14366,12233,0,4854,6.4065,2532.6,131.38,92.646
9590.2,6011.1,0,4855,3.9671,4109.5,89.674,79.723
14355,12236,0,4855,6.2211,2595.5,127.53,112.89
14366,12226,0,4856,6.2063,2625.7,130.78,110.65
10616,10050,0,4857,6.2397,2457.6,105.85,85.284
14366,12234,0,4857,6.5513,2451.3,129.46,126.85
16748,5703.3,0,4857,5.1877,2971.9,100.24,96.738
10585,10077,0,4858,4.931,3179.4,97.516,61.444
10603,10060,0,4859,4.3456,3821.8,104.27,75.353
10592,10079,0,4860,5.0222,3223.5,108.53,83.999
10581,10079,0,4861,6.638,2228.1,99.633,79.193
15113,4915.9,0,4861,4.8572,3155.4,89.99,24.278
10586,10081,0,4862,6.303,2319.6,93.528,108.51
15114,4924,0,4862,5.9745,2474.5,95.946,37.431
10584,10088,0,4863,7.5645,1892.5,99.103,105.78
10591,10067,0,4865,5.1481,3016.5,98.514,75.941
17441,11227,0,4865,6.7596,2228.8,110.6,49.952
10596,10083,0,4866,6.0426,2464.7,95.93,89.903
12169,6357.5,0,4866,6.2592,2661.9,138.77,180.49
12174,6361.1,0,4867,6.5198,2497.7,133.89,217.47
9600.8,6043.6,0,4868,6.213,2188.4,81.177,84.836
12166,6373.5,0,4868,5.9963,2731.2,127.37,121.15
12192,6341.4,0,4869,7.1003,2220.8,128.63,179.36
12171,6361,0,4870,5.5591,3027.4,133.2,145.09
15118,4922.5,0,4873,6.4404,2210.6,90.311,90.639
13448,10907,0,4874,5.1562,3247.6,115.75,69.878
13434,10928,0,4875,7.6661,1933,105.08,66.744
15107,4921.8,0,4875,4.821,3231,93.993,29.363
13445,10904,0,4876,6.6802,2372.1,117.61,85.633
15108,4926.1,0,4876,3.885,4315,95.677,143.22
15114,4924.3,0,4877,3.9497,4169.4,92.061,52.87
13435,10920,0,4878,7.1892,2190.2,119.23,88.349
15126,4943,0,4878,5.3901,2775.2,92.969,37.768
16355,6095.6,0,4879,7.3319,1910.1,92.381,57.599
13432,10908,0,4880,7.5762,1988.3,110.11,127.28
17243,4318,0,4880,6.1735,2455.5,106.17,99.726
13448,10904,0,4881,4.4697,3817.3,109.36,112.1
16095,3749.8,0,4882,6.1814,2542.8,118.46,108.86
15446,16668,0,4886,6.1915,2452.6,108.9,50.751
13464,10880,0,4887,6.0125,2694.6,120.63,65.054
15428,16666,0,4887,6.9157,2178.2,113.55,70.452
15818,4851.3,0,4887,6.9239,2018.8,91.63,99.208
13464,10888,0,4888,7.1367,2192.6,120.31,68.526
15905,14447,0,4891,5.2784,2928.1,102.18,69.887
10212,13789,0,4897,6.7577,2506.8,146.96,130.95
10221,13806,0,4898,5.9983,2741.1,131.18,113.41
10223,13796,0,4899,5.916,2756,127.14,57.96
10225,13813,0,4900,6.7742,2354.7,129.88,53.025
15876,5708.5,0,4906,5.4948,2714.2,94.68,69.364
15885,5706,0,4907,6.0483,2411.3,95.131,83.395
12528,15699,0,4908,6.6365,2263.1,110.26,70.947
12532,15707,0,4909,7.0824,2146.2,116.62,82.366
12525,15726,0,4910,7.1974,2082.4,114.5,85.642
12509,15717,0,4912,6.4217,2443.1,120.09,64.89
16811,6001,0,4912,4.7848,3245.9,94.669,68.584
12521,15712,0,4913,5.9994,2619.7,116.41,117.49
11227,14191,0,4915,6.0637,2560.8,112.17,79.993
12524,15726,0,4915,5.8383,2761.6,123.03,70.381
12526,15711,0,4916,6.9673,2197.3,118.43,83.123
13862,9665.1,0,4917,6.441,2200.7,91.487,69.345
9694.5,14461,0,4918,6.2203,2385.1,102.65,45.499
11215,14192,0,4918,6.6887,2261.4,109.48,78.99
11213,14164,0,4919,5.9801,2502.7,101.04,57.23
11214,14185,0,4920,6.2563,2400.1,104.51,56.733
11208,14204,0,4922,6.2785,2366.4,100.91,47.851
11213,14191,0,4927,6.6063,2228.2,102.23,71.662
11722,20982,0,4932,7.5094,2016.3,117.48,74.515
16696,15924,0,4936,4.4885,3958.2,132.04,90.292
13071,18875,0,4937,6.5729,2411.1,116.3,145.47
16699,15933,0,4937,5.6675,2826.2,116.88,78.927
13082,18892,0,4940,7.2844,2076.8,108.56,96.582
13076,18879,0,4941,6.1009,2547.4,105.58,86.403
13089,18890,0,4942,6.3706,2464.3,110.8,104.15
14263,17964,0,4943,4.9457,3151.7,98.959,73.989
17407,6953.2,0,4943,5.6574,2953.7,131.74,123.74
13066,18894,0,4944,6.7595,2271.1,108.68,83.756
14258,17977,0,4944,6.3117,2360.3,103.17,65.059
14257,17966,0,4945,5.6542,2695.9,102.7,78.089
13081,18888,0,4947,6.6966,2302.2,108.99,76.016
12557,7481.7,0,4948,5.1144,2952.7,91.008,60.482
13447,10900,0,4953,6.8371,2211.1,105.52,108.38
16264,13083,0,4954,6.5603,2190.2,95.473,58.332
16237,13094,0,4956,6.904,2082.3,98.916,75.367
13974,6129.4,0,4957,6.5379,2183.5,95.209,35.924
10178,17201,0,4958,6.7065,2283.2,116.58,33.656
10040,15945,0,4959,5.9582,2523.9,103.14,57.228
10160,17213,0,4959,7.8001,1929.8,120.29,69.841
15534,10460,0,4959,5.5809,2768.1,106.23,84.22
10045,15942,0,4960,6.2544,2374.2,102.7,81.805
14950,9934.6,0,4960,5.3101,3114.5,120.85,72.014
10043,15941,0,4961,6.3879,2286.5,98.277,62.653
10200,17197,0,4961,6.6622,2204.4,103.55,52.129
14939,9938.3,0,4961,5.2394,3132.6,118.73,86.631
17734,10902,0,4961,6.0071,2496.7,102.94,64.955
14940,9943.2,0,4962,5.0326,3252.9,114.4,65.683
17715,10909,0,4962,6.5319,2225.8,100.3,79.43
14934,9933.7,0,4963,4.7461,3552.7,119.6,128.94
17719,10910,0,4963,6.6971,2130.9,96.875,61.661
14264,17967,0,4975,6.0797,2468.9,103.29,57.759
14272,17957,0,4976,6.2659,2347,99.855,81.014
16956,19307,0,4976,7.2327,2007.3,102.63,50.686
14270,17966,0,4977,5.1282,3033.3,101.05,76.011
10954,18440,0,4978,6.3252,2319,97.73,75.183
14276,17965,0,4978,4.9993,3103.9,98.261,62.183
10967,18447,0,4979,6.0095,2506.4,102.44,69.265
14276,17982,0,4979,6.5653,2309.3,110.27,86.752
16952,19354,0,4979,6.5239,2250.6,100.62,98.489
14273,17958,0,4980,6.1482,2408.9,100.51,73.429
10056,10832,0,4981,5.545,2740.3,101.45,46.538
15533,10479,0,4981,5.4504,2729.8,94.216,31.83
16960,19393,0,4981,6.6546,2207,101.75,53.617
10950,18445,0,4982,5.3049,2877.9,96.166,67.69
10955,18444,0,4983,4.0501,4159.5,101.56,77.664
16805,5754.6,0,4983,5.591,2589.9,87.296,86.618
10974,18441,0,4986,6.6768,2158.1,97.237,73.337
10957,18454,0,4988,2.9924,6410,109.01,85.532
10967,18445,0,4989,2.4161,8697.9,110.43,82.947
10975,18442,0,4990,2.9371,6516.4,106.9,90.745
10975,18441,0,4991,2.6786,7514.9,111.72,63.173
10966,18450,0,4992,3.4112,5502.9,119.99,212.18
11504,18935,0,4995,6.044,2474.7,100.41,67.821
11499,18934,0,4997,6.0137,2503.9,102.25,57.713
11492,18926,0,4998,5.8573,2552.6,99.098,79.17
11023,17553,0,5000,6.7178,2220,106.35,75.608
11024,17565,0,5001,6.593,2292.2,109.91,66.954
14269,17949,0,5002,6.502,2232.1,98.839,53.896
14274,17961,0,5003,7.1509,2011.9,101.69,62.384
11010,17564,0,5004,7.1771,2047.5,105.52,74.971
10699,9253.2,0,5006,6.4831,2184,90.201,52.936
10707,9262.2,0,5007,7.0601,2010.4,94.958,39.298
10698,9265.6,0,5008,6.3734,2212.7,90.755,56.355
11022,17551,0,5008,6.3655,2361.5,105.29,41.608
14270,17951,0,5009,6.5793,2229.9,102.39,66.977
14273,17960,0,5010,6.3443,2271.9,95.236,55.15
14266,17963,0,5011,5.5519,2726.4,99.496,79.26
14258,17943,0,5013,4.5378,3543.5,101.38,95.224
12284,15415,0,5014,6.436,2414.7,111.61,53.872
14629,6166.4,0,5014,5.8678,2426.4,87.624,43.213
14632,6169.6,0,5015,6.1406,2313.7,89.548,83.726
12277,15414,0,5016,5.0082,3372.2,115.64,90.953
12114,6341.7,0,5018,6.2742,2205.7,85.076,50.082
12117,6337,0,5021,6.601,2078.9,85.81,70.871
12111,6331.5,0,5022,6.5374,2122.3,87.758,72.451
12120,6323.7,0,5024,6.6413,2136.6,93.641,77.031
15700,2937,0,5024,6.5464,2151,91.063,49.778
10165,17253,0,5025,6.3425,2326.9,102.71,73.247
15888,5709.7,0,5025,4.8861,3141.8,93.764,68.131
17606,10072,0,5025,7.694,1911.9,113.02,76.781
12119,6338.8,0,5026,7.0078,2014.6,96.058,85.092
15880,5711.2,0,5026,4.4774,3474.2,90.312,75.816
10146,17271,0,5027,7.234,1975.3,102.06,65.225
15804,2905.2,0,5027,5.7786,2646.3,103.78,69.524
10157,17264,0,5028,6.5959,2157,95.679,75.663
15884,5713.4,0,5028,6.2825,2234.4,87.979,65.22
10162,17273,0,5029,6.2026,2366.2,100.05,66.19
15888,5702.7,0,5029,6.3979,2198.1,89.285,62.82
10168,17264,0,5030,5.9727,2505.7,102.79,75.651
10166,17264,0,5031,5.9393,2523.4,102.83,72.046
15876,5723,0,5031,6.2971,2236.5,88.995,62.669
10174,17265,0,5032,6.5399,2267.6,106.04,82.246
15876,5715.3,0,5032,6.9762,1948.3,86.168,59.184
15893,5703,0,5033,5.8196,2444.6,86.311,51.016
12493,4895.1,0,5034,7.3754,2073.2,121.27,116.16
12529,4861.5,0,5035,7.1779,2058.8,110.71,100.91
12514,4860.5,0,5036,7.3932,1966.2,107.68,60.501
13780,17519,0,5038,6.0923,2496.3,106.25,53.486
13775,17524,0,5039,6.0974,2558.8,113.53,69.621
13787,17522,0,5040,5.8879,2639,110.41,54.011
13774,17519,0,5041,6.3064,2438.5,111.52,65.371
15436,6722.5,0,5046,5.6257,2582.1,90.748,45.174
14273,17967,0,5047,5.2319,3172.8,122.74,70.893
15434,6736.7,0,5047,5.9828,2322.4,83.445,77.229
14271,17938,0,5048,4.4959,3571.4,100.01,87.09
15423,6722.7,0,5048,5.6518,2574.9,91.341,82.558
16239,16342,0,5048,6.7863,2253.8,116.5,119.46
16238,16350,0,5048,6.6114,2318.1,113.83,98.617
14273,17961,0,5049,3.7762,4615.4,107.66,118.92
14275,17950,0,5050,4.4243,3656.9,100.55,54.379
16559,10584,0,5051,6.3918,2290.3,98.394,53.206
15433,6723.6,0,5053,6.1423,2295.8,88.95,75.902
10557,21669,0,5056,5.0727,3164,104.64,70.525
15891,16018,0,5058,6.4771,2422.7,121.44,69.403
10538,21665,0,5059,4.8511,3400.1,111.22,73.498
15908,16028,0,5059,7.0905,2199.5,121.95,96.046
10548,21682,0,5060,5.9622,2548.3,102.31,44.719
10521,21659,0,5062,5.125,3169,111.94,53.844
10559,21670,0,5063,5.8828,2640.4,110.18,61.546
16568,10602,0,5064,5.6846,2594.9,93.311,63.361
12525,17201,0,5066,6.6647,2236.2,106.24,51.169
10227,17209,0,5067,6.547,2254.1,104.09,64.638
10558,21679,0,5067,6.6291,2248.4,106.3,46.653
14057,14375,0,5068,5.8257,2534,97.112,38.783
10542,21664,0,5070,6.2702,2456.8,109.93,51.149
16807,5747.5,0,5070,6.1399,2285.6,84.704,49.813
9598.4,6029.2,0,5071,5.954,2295.9,79.717,75.283
10533,21666,0,5071,5.0762,3159.5,106.78,54.212
16825,5746.6,0,5072,4.2752,3689.9,89.715,92.161
12021,12169,0,5073,6.8002,2155.5,103.51,51.904
16829,5756,0,5073,5.1774,2914.7,93.015,65.125
14269,17954,0,5074,4.2422,3935.2,106.2,85.823
16815,5755,0,5074,6.1643,2380.3,95.086,64.009
16816,5754.3,0,5074,5.9956,2425.8,93.33,60.604
14273,17961,0,5075,4.3922,3794.2,108.64,89.229
14270,17957,0,5076,6.4999,2312.9,108.32,60.032
15578,2371.4,0,5076,6.1797,2309.7,92.14,98.017
14272,17957,0,5077,4.9383,3321.4,114.33,99.306
14270,17952,0,5078,4.7384,3453.2,110.17,101
14279,17948,0,5079,5.0599,3071.4,100.1,68.344
15589,2349,0,5079,6.0983,2298.8,86.447,65.905
14270,17945,0,5080,5.4271,2935.7,113.24,104.71
14274,17956,0,5081,6.8858,2139.7,106.12,81.581
12604,7473.4,0,5086,4.784,3232.6,92.289,56.978
10833,16060,0,5088,6.0679,2741.6,132.84,65.508
14266,17958,0,5088,3.6928,4730.8,106.28,99.793
10829,16065,0,5089,7.1307,2222,130.65,93.213
14252,17947,0,5089,4.944,3314.9,114.67,100.89
10816,16044,0,5090,5.2782,3214.3,131.2,89.429
14260,17943,0,5090,6.67,2219.1,105.91,59.891
10818,16057,0,5091,5.0832,3478.5,143.79,120.25
10822,16051,0,5092,6.314,2558.7,128.67,90.437
10837,16051,0,5093,7.2235,2136,122.27,73.576
10830,16051,0,5094,5.4836,3176.8,140.3,113.2
10823,16046,0,5095,4.6906,3837.4,142.13,82.815
13454,12926,0,5095,5.5108,2841.2,106.99,86.254
16275,3422.2,0,5095,6.3972,2152.2,84.452,53.558
13472,12932,0,5096,6.3447,2373.5,106.5,79.742
10832,16061,0,5097,7.4532,2059.1,122.98,78.685
10969,13251,0,5098,5.3523,2841.3,97.986,57.921
10973,13265,0,5099,5.8386,2587,101.46,74.408
16277,3439.2,0,5099,6.0465,2302.1,84.15,54.56
10967,13260,0,5100,6.12,2393.6,97.301,48.573
16271,3431.8,0,5100,5.9276,2365.7,84.345,48.264
9945.9,15289,0,5102,6.7322,2153.5,97.469,63.519
10960,13271,0,5102,5.321,2881.8,99.95,64.669
9955.2,15305,0,5103,5.3609,2900.8,102.89,49.171
13582,13108,0,5104,7.7681,1926.6,116.03,85.082
13575,13123,0,5105,7.2528,2071.6,112.25,79.318
16275,3453.8,0,5107,6.2908,2267.2,92.585,56.924
