x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
5743.3,14289,0,7421,5.3223,2783.4,86.18,89.187
5747.4,14290,0,7422,5.461,2692.1,86.181,105.92
5734.5,14274,0,7423,5.1633,2871.4,87.279,89.608
5288.4,15764,0,7430,8.5966,1614.7,93.464,-13.047
8669.4,12252,0,7447,6.2309,2165.3,78.712,50.212
19758,9927.8,0,7450,6.1303,2234,81.618,60.471
10388,8690.1,0,7451,5.0995,2994,89.756,66.598
19767,9941.8,0,7451,3.9876,3993.2,87.035,72.582
19764,9928.9,0,7452,4.0162,3875,81.71,80.696
5104.7,18440,0,7457,6.4227,2142.2,84.865,94.692
5097.6,18441,0,7458,6.398,2154.5,85.329,107.81
19175,20458,0,7468,5.0045,3221.4,108.01,87.514
15205,14218,0,7473,5.181,2793.7,80.412,48.755
15189,14220,0,7474,6.7527,2022.6,82.785,60.322
15205,14232,0,7475,4.7035,3152.6,79.653,47.638
15202,14225,0,7476,5.3823,2658.7,80.44,93.482
15206,14225,0,7477,4.6546,3220,81.309,50.521
19203,20471,0,7479,5.3249,2910.5,102.73,69.162
19202,20473,0,7480,5.7412,2685.1,102,86.663
19205,20473,0,7481,5.2141,2991.3,103.11,98.939
3803,17940,0,7511,6.687,1977.7,77.963,54.553
6594.8,10126,0,7515,6.6662,2022.6,82.325,54.514
6599.8,10133,0,7516,6.5963,2025.6,79.87,71.501
6599.7,10127,0,7517,6.897,1929.1,81.146,93.867
6602.5,10142,0,7518,7.0859,1881.8,83.242,80.911
6585.5,10209,0,7522,6.3562,2130.7,80.297,85.436
10811,14237,0,7585,6.4426,2107.1,81.723,64.778
10811,14230,0,7586,4.7545,3050.2,77.367,61.499
10818,14230,0,7587,4.2147,3574.8,76.989,129.42
10799,14237,0,7588,4.4455,3317.7,76.308,94.052
10812,14236,0,7589,4.5378,3248.3,77.794,82.449
10808,14232,0,7590,4.3982,3380.6,77.359,46.546
10815,14234,0,7591,4.7753,3038.3,77.862,85.616
10810,14237,0,7592,4.5438,3226.5,76.626,69.791
10825,14228,0,7593,4.6512,3089.5,73.482,62.749
16692,21597,0,7598,4.9191,2991.4,82.273,49.288
16445,10746,0,7603,6.7479,2121.9,92.649,15.464
5662.5,14394,0,7606,5.6891,2504,82.169,58.16
5660.4,14395,0,7607,4.909,3011.6,81.895,59.886
5662.2,14400,0,7608,4.9081,3000.1,80.601,73.475
6578.2,12979,0,7629,5.952,2244.8,73.135,72.336
13576,7906.9,0,7630,4.5683,3253.7,80.084,50.338
6563.2,12962,0,7631,5.9146,2267.6,73.656,62.478
13567,7885.9,0,7631,5.0142,2876,79.896,49.094
6565.6,12964,0,7632,6.0467,2219.6,75.108,51.714
13563,7900.7,0,7632,4.6957,3143.6,80.224,50.603
13559,7904,0,7634,4.7784,3040,77.485,48.378
13568,7912.5,0,7635,4.5286,3350.6,84.117,81.436
13550,7915.4,0,7636,5.496,2582.1,79.13,61.395
13562,7909.9,0,7637,6.1195,2267.9,83.43,95.886
14168,17395,0,7643,4.3579,3459.1,77.733,58.647
14173,17391,0,7644,4.8853,3026.6,81.537,73.509
10808,14238,0,7645,4.6252,3171.8,78.154,62.7
14175,17390,0,7645,4.6421,3274.6,84.538,81.119
10810,14230,0,7646,4.4535,3287.9,74.68,93.809
14168,17381,0,7646,4.8315,3091,83.471,115.06
10814,14227,0,7647,4.5733,3225.2,78.388,106.32
14164,17393,0,7647,5.0528,2954.2,86.767,55.292
10816,14239,0,7648,4.9329,2885.3,75.786,49.884
3825.7,17928,0,7663,6.1456,2186.2,76.254,67.636
18100,13808,0,7672,5.597,2558.4,80.889,88.574
18129,13794,0,7673,4.0163,3954.9,83.11,91.25
18137,13787,0,7674,5.1908,2802.2,82.446,45.41
7777.1,6949.4,0,7677,6.5353,2311,110.57,73.631
7770.8,6955.1,0,7678,5.0716,3272,120.72,125.53
7762.7,6955.4,0,7679,4.5546,3766.5,122.05,122.89
7769.4,6948,0,7680,4.0947,4405.8,129.64,134.63
7773.6,6951.9,0,7681,4.9222,3456.9,126.79,102.2
7782.9,6958,0,7682,5.0936,3267.9,121.93,123.59
7777.5,6948,0,7683,4.6146,3775.5,129.29,144.14
7773,6947.6,0,7684,4.7936,3557.2,125.31,102.52
7777.3,6958.9,0,7685,4.3838,3964.2,122.64,126.22
7771,6952.1,0,7686,4.54,3917.6,135.04,133.26
7754,6961.8,0,7687,4.3469,4165.2,136.33,132.84
7768.9,6957.3,0,7688,4.7522,3603.7,125.46,139.52
7760.2,6960.2,0,7689,7.1081,2036.3,103.29,90.638
12548,7885.9,0,7691,4.7872,3095,83.446,72.303
12541,7890.6,0,7692,4.8191,3078.4,84.349,95.048
12546,7885,0,7693,4.7109,3132.3,81.219,81.027
12541,7888.1,0,7694,4.9825,2968.2,86.087,48.486
12540,7890,0,7695,4.9991,2933.3,84.217,80.712
12544,7884.7,0,7696,5.4315,2594.5,80.425,74.65
18670,6405.2,0,7700,4.2517,3659.9,86.309,65.697
18667,6403.3,0,7701,4.4232,3485.1,87.286,58.1
18676,6401,0,7702,5.2486,2789,87.439,59.24
18679,6401.8,0,7703,4.7728,3172.2,88.924,79.192
14941,19141,0,7719,6.4869,2200.1,94.169,72.648
14193,10021,0,7720,6.1758,2245.3,83.386,87.99
18085,20078,0,7735,3.9206,4040,79.632,77.58
17056,16643,0,7736,5.4228,2654.8,83.72,53.933
18087,20088,0,7736,4.2414,3650.7,80.132,61.798
17052,16639,0,7737,3.8964,4027.4,79.211,86.218
6311.1,15346,0,7738,5.0401,2865.5,80.693,89.514
6313.3,15335,0,7739,5.0287,2869.6,80.256,77.654
9041.8,15742,0,7739,5.7445,2372.2,76.587,54.099
6302.8,15325,0,7740,4.8088,3021.9,79.075,90.414
6298.2,15339,0,7741,5.3605,2641.5,80.873,103.34
9036.9,15730,0,7741,5.7821,2342.2,75.167,77.063
9038.6,15744,0,7742,5.9947,2284.9,80.256,53.134
9032,15737,0,7743,5.9796,2515.7,103.19,77.13
19681,21300,0,7744,6.6726,2420.6,133.05,113.78
19679,21309,0,7745,7.5988,2086,134.82,128.93
19706,21286,0,7746,7.2306,2157.5,126.2,112.39
9897.7,10525,0,7748,6.0714,2340.3,87.114,42.728
9894.5,10525,0,7749,6.1024,2348.3,89.396,54.179
12342,20223,0,7766,4.9814,2904.8,78.982,75.384
12340,20223,0,7767,4.3482,3508.8,81.414,91.634
12342,20222,0,7768,5.3228,2618.4,74.918,58.725
14820,14453,0,7768,7.6779,1916.1,112.34,56.47
14837,14429,0,7769,7.1852,2181.3,126.05,75.469
14846,14427,0,7770,7.3468,2122.9,125.27,60.502
14809,14435,0,7771,7.275,2105.9,120.81,53.842
14839,14432,0,7772,7.7948,1914.7,115.93,72.698
14819,14435,0,7773,8.0641,1836,116.21,64.715
14814,14433,0,7774,7.1424,2133,117.78,69.223
14829,14433,0,7775,8.0707,1824,114.23,65.86
16995,7897.5,0,7776,8.0679,1821.2,114.4,116.45
14829,14435,0,7777,8.1102,1827.4,116.52,86.167
14821,14428,0,7778,7.8632,1899.8,117.08,86.601
14826,14435,0,7779,7.5759,1951.6,112.19,87.295
14833,14443,0,7780,6.6287,2287.4,111.61,107.04
14818,14433,0,7781,8.2079,1811.6,118.33,97.662
14821,14419,0,7783,7.8311,1930.9,119.89,96.974
14829,14422,0,7784,7.6104,1986.4,118.15,69.944
5566,16094,0,7785,5.0202,2825.3,75.527,41.188
14826,14431,0,7785,8.2487,1809.5,119.39,82.19
5567.3,16091,0,7786,5.797,2349.1,75.967,57.799
10381,8704.1,0,7786,5.7594,2528.3,86.881,72.46
14838,14414,0,7786,7.3386,2067.1,116.16,85.575
14821,14455,0,7787,7.6786,1941.4,116.19,82.18
14818,14429,0,7788,7.1039,2097.5,110.68,85.045
14820,14436,0,7789,8.0832,1842.3,118.03,76.76
14840,14435,0,7790,6.9308,2183.6,113.23,93.225
14833,14433,0,7791,7.9409,1841.6,111.35,70.046
14832,14443,0,7792,7.6644,1898.8,108.57,56.629
14844,14436,0,7795,7.2299,2082.2,114.08,77.638
14840,14439,0,7796,8.1992,1833.9,121.15,88.22
14835,14450,0,7797,8.0871,1848,119.19,81.817
14833,14446,0,7799,7.4219,2038.8,118.05,86.74
14851,14477,0,7800,7.9368,1848.6,112.74,101.85
14823,14469,0,7801,7.6072,1919.2,109.92,67.182
14831,14472,0,7802,7.7659,1905.3,114.63,63.483
14842,14449,0,7803,7.7536,1887.2,110.5,78.466
14831,14471,0,7804,7.031,2110.2,109.77,87.163
10397,12040,0,7806,6.7422,2085.7,90.778,73.249
14846,14465,0,7806,7.5076,1976.2,112.47,52.304
16730,20981,0,7806,5.8678,2366.3,80.364,47.307
14838,14465,0,7807,7.1614,2099.6,114.33,83.559
5673.9,14415,0,7858,4.9242,3027,82.269,96.952
12255,10784,0,7865,6.2856,2173,80.749,102.01
12259,10801,0,7866,4.323,3442,74.922,82.407
12252,10807,0,7867,4.5894,3221.8,78.046,78.061
9584.4,6353,0,7868,6.3702,2226.6,92.629,63.515
12261,10807,0,7868,5.3007,2630.4,74.496,82.297
10273,5435.6,0,7872,3.6519,4281.8,73.195,83.885
10275,5444.2,0,7873,4.0049,3843.5,77.396,72.692
10276,5437.4,0,7874,5.751,2341.7,73.687,67.626
10311,3501.4,0,7875,5.2529,2761.4,82.935,85.446
7767.2,14848,0,7909,6.4013,2131.2,82.94,92.206
18600,13727,0,7914,3.9665,3950,82.835,88.113
18597,13740,0,7915,3.5622,4582.9,83.107,96.933
18590,13733,0,7916,3.5839,4524.8,82.259,89.811
18594,13734,0,7917,3.6938,4440.4,88.387,92.058
18597,13735,0,7918,3.6549,4474.6,86.386,89.47
5663.3,14402,0,7919,5.9084,2353.5,79.458,59.345
18588,13727,0,7919,4.4957,3308.4,80.662,90.209
5651.2,14398,0,7920,4.6408,3185,78.014,102.94
5656.1,14404,0,7921,4.7273,3160.3,81.513,90.716
4407.9,20103,0,7922,6.049,2166.5,69.824,93.43
5647.4,14397,0,7922,4.7303,3105.7,78.21,81.081
4417,20088,0,7923,4.4803,3276.6,75.182,87.845
5664.9,14400,0,7923,4.8838,3028.7,81.172,77.765
5658.4,14396,0,7924,4.7454,3096,77.909,60.525
5665.7,14404,0,7925,4.7908,3145.3,84.083,84.219
14320,20857,0,7939,9.9968,1536.5,135.08,79.133
16459,12077,0,7945,6.8126,2087.2,95.329,64.893
14172,17394,0,7946,4.7164,3201.3,84.13,46.35
16150,11912,0,7947,5.019,3050.4,90.872,67.789
8406.1,7499.1,0,7949,6.4802,2237.3,97.137,101.17
8398.9,7504,0,7950,6.208,2348,95.332,125.71
15729,4533.8,0,7950,8.3433,1789.5,121.5,62.611
8397.9,7496.6,0,7951,6.8128,2079.1,94.008,152.75
15715,4547.3,0,7951,8.6018,1743.7,123.67,104.28
15724,4540.2,0,7952,8.1124,1813.6,115.51,78.54
15717,4531.3,0,7953,8.8308,1711.6,127.31,93.242
8407.3,7480.8,0,7954,5.9239,2423.8,89.934,81.904
8410.5,7481.2,0,7955,5.6387,2513.4,83.629,56.38
15697,4548,0,7955,8.2253,1849.9,126.56,101.61
8407.4,7485.6,0,7956,6.0276,2369.2,89.5,92.524
8409.2,7479.3,0,7957,5.9019,2415.1,87.981,118.26
8413.5,7483.5,0,7958,5.4817,2611,84.099,64.734
2403.6,21206,0,7962,5.5163,2503.9,76.198,113.05
2386.7,21204,0,7963,5.5406,2448,72.855,92.6
2379.1,21208,0,7964,5.7221,2392.2,75.21,76.965
2376.8,21194,0,7965,5.3353,2559.3,72.18,100.75
2373.2,21207,0,7966,4.9794,2793.5,71.152,99.769
2380.3,21202,0,7967,5.2185,2658.8,74,77.239
19182,20441,0,7988,5.2778,3025.9,109.7,93.427
19172,20456,0,7989,5.7929,2726.9,113.77,72.655
19161,20460,0,7990,5.8825,2623.1,108.28,69.437
15815,10150,0,7994,4.9981,2900.8,79.693,54.604
10252,19074,0,7996,5.3174,2755.8,87.324,71.834
10260,19073,0,7997,5.5105,2652.7,89.098,79.54
10263,19060,0,7998,6.0674,2321.7,85.484,58.457
10269,19075,0,8000,6.1775,2306.7,90.144,68.754
10269,19080,0,8001,5.343,2741,87.645,50.967
10263,19091,0,8002,6.8786,2015.9,90.359,55.712
10252,19098,0,8004,6.1324,2343,92.686,77.145
10258,19084,0,8005,6.1222,2370.2,94.683,54.577
10254,19063,0,8006,5.8893,2497.8,94.713,37.802
10259,19065,0,8007,5.3345,2804.3,92.288,51.645
10264,19076,0,8008,5.2965,2805.9,90.68,63.482
19792,9944.3,0,8010,6.261,2194.6,83.263,39.108
19779,9941.3,0,8011,4.3476,3630,92.374,63.165
19784,9951.9,0,8012,6.4719,2135.8,86.539,89.329
15655,5814,0,8030,7.1342,2027.1,103.76,65.391
15670,5716.2,0,8031,5.3885,2749.4,92.567,99.49
15818,5626.8,0,8032,5.2249,2860,90.342,80.224
12253,11428,0,8052,5.1803,2983.2,98.277,85.336
12229,11431,0,8053,5.4446,2778.4,97.172,93.865
12232,11421,0,8054,5.1264,3021.7,98.84,41.813
12234,11422,0,8055,4.8131,3387.9,108.89,85.532
12232,11425,0,8056,4.8527,3264.4,101.02,50.579
12223,11433,0,8057,5.229,3009.6,105.56,77.729
12242,11430,0,8058,5.4083,2874.8,103.95,56.505
12234,11418,0,8059,6.1551,2438.8,102.88,72.062
12237,11418,0,8060,5.574,2723.9,99.143,61.486
15133,11299,0,8071,5.8111,2345.4,76.587,66.553
16499,10746,0,8087,6.6836,2079.1,86.02,34.78
16482,10748,0,8088,5.2984,2788.5,85.041,84.834
16488,10734,0,8089,5.8462,2518,89.937,54.624
7464,11924,0,8090,5.7743,2347.8,74.758,37.838
14815,19786,0,8101,6.1517,2223.9,81.331,72.415
14830,19725,0,8102,4.5747,3275.4,82.024,57.723
14820,19713,0,8103,4.7583,3120.8,82.675,83.149
14840,19700,0,8104,5.1722,2788.3,81.485,86.127
14841,19717,0,8105,4.8008,3125.5,85.369,73.838
14846,19686,0,8106,6.2937,2183,83.003,65.816
21161,18501,0,8123,6.6274,2069.1,85.533,89.062
21166,18507,0,8125,5.8357,2445,87.181,88.658
21171,18491,0,8126,4.2104,3789.5,91.739,95.671
21163,18503,0,8127,5.8119,2491.2,90.684,108.16
10681,6364.8,0,8134,6.336,2276.1,96.768,109.93
10677,6366.6,0,8135,6.3098,2246.9,92.151,68.926
10680,6363,0,8136,6.2076,2308.2,93.818,77.33
10683,6364,0,8137,6.4294,2210,93.875,49.764
20379,12472,0,8175,4.7784,3129.5,83.901,67.367
20383,12477,0,8176,4.0687,3877.4,84.628,84.748
20374,12467,0,8177,4.4283,3455.1,84.039,69.548
20361,12470,0,8178,4.1137,3848.9,84.443,98.16
20372,12484,0,8179,5.0358,2876.3,80.496,70.664
16389,7953.3,0,8180,4.95,3174.3,98.636,60.582
16341,7939.2,0,8181,4.7473,3217,88.478,87.843
16316,7965.6,0,8182,4.0298,3958.6,88.276,74.584
16324,7972,0,8183,4.2361,3756.6,92.288,74.155
16254,8097.1,0,8186,4.3792,3626.3,93.634,75.161
16389,8037.6,0,8187,6.1929,2394.2,101.16,81.15
15442,15968,0,8202,4.5515,3307.7,78.719,80.952
15443,15991,0,8203,5.1092,2947.4,86.564,99.142
15441,15981,0,8204,4.6721,3270.2,83.898,87.132
15432,15983,0,8205,4.4492,3441.4,80.537,83.559
5574.8,14430,0,8214,5.4942,2589.3,80.556,49.169
5576.1,14438,0,8215,5.267,2769.5,83.763,44.197
5565.4,14439,0,8216,5.6358,2577.4,87.001,68.095
5573,14442,0,8217,5.8785,2408.7,83.791,62.293
5570.2,14425,0,8218,5.4179,2769.2,91.335,48.504
13689,5347.1,0,8223,5.9762,2326.2,81.332,69.414
13160,18220,0,8236,6.3507,2474.7,118.9,88.584
13592,18175,0,8237,6.3147,2431.6,111.44,81.927
20375,12472,0,8250,4.5337,3387.3,86.314,65.739
20359,12477,0,8251,4.0857,3868.2,83.982,63.25
20360,12477,0,8251,4.1266,3831.1,85.131,68.898
20362,12470,0,8252,4.1328,3824.3,84.291,105.93
20362,12464,0,8253,4.287,3632.1,83.151,92.009
20370,12474,0,8254,4.0491,3950,85.167,87.717
20364,12459,0,8255,4.217,3779.1,89.559,126.33
20371,12459,0,8256,4.1788,3743.7,85.021,94.452
20367,12463,0,8257,4.5848,3315.5,82.269,76.117
20370,12462,0,8257,4.6117,3288,83.372,79.418
15985,14919,0,8268,6.3853,2253.5,96.119,94.728
18095,20089,0,8289,4.2365,3673.1,81.957,41.541
18088,20090,0,8290,3.9998,3964.5,81.635,52.144
18091,20098,0,8291,4.6487,3249.4,81.696,83.844
14734,5795.6,0,8293,6.4493,2306.2,103.45,73.806
14727,5761.2,0,8294,7.2767,2000.9,105.2,70.159
12230,11418,0,8299,5.2495,2939.4,99.475,50.591
5577.2,16103,0,8310,5.2416,2674.9,76.337,68.819
5585.3,16108,0,8311,6.0063,2261.4,78.049,77.768
15887,9994,0,8340,4.716,3227.9,86.963,64.036
15860,9941.5,0,8341,4.6948,3226.4,86.438,64.946
15865,9963.5,0,8342,4.8123,3224.1,94.667,66.512
15778,9759.2,0,8344,4.5579,3361.7,85.866,62.377
15898,9945.2,0,8345,5.2989,2818.6,92.115,80.127
15893,9991.6,0,8346,4.4126,3515.6,86.147,66.601
15881,9969,0,8347,4.5264,3343.4,82.952,72.475
12715,11105,0,8353,5.622,2495,80.658,49.998
12715,11109,0,8354,4.5276,3282.3,79.111,47.237
9049.5,15744,0,8373,5.8518,2291.5,74.418,84.852
9057.7,15726,0,8375,6.4105,2091.8,79.224,47.427
17949,14100,0,8380,6.6451,2121.2,88.436,22.465
8640.3,17731,0,8391,5.8433,2435.9,86.499,52.526
8637.6,17725,0,8392,4.9466,2988.9,84.233,93.231
8629.5,17726,0,8393,4.7578,3237.5,91.466,27.785
8639.1,17733,0,8394,4.7332,3216.4,88.32,57.486
8619.4,17730,0,8395,5.057,2937.2,86.166,40.862
8617.3,17726,0,8396,5.696,2522.8,86.151,48.69
8629.9,17730,0,8397,5.6311,2518.2,82.859,81.976
8638.2,17733,0,8399,4.8626,3112,88.855,50.275
8647.4,17731,0,8400,5.0844,2947.3,89.983,16.937
8652,17733,0,8401,5.7347,2539.9,91.225,85.347
8647.5,17731,0,8402,5.3026,2725.6,83.915,101.99
8640.7,17739,0,8403,6.3252,2224.4,85.368,57.022
12592,10484,0,8414,5.0761,3039.6,94.577,94.328
19192,20481,0,8419,5.0939,3107.8,105.73,96.838
19181,20476,0,8420,6.7426,2215.2,105.83,72.223
7734.8,6241.4,0,8422,5.7702,2329.8,71.152,67.904
7738.6,6222.8,0,8423,5.8338,2347.6,74.984,62.634
16513,18507,0,8433,5.1874,2933,94.694,77.098
16507,18498,0,8434,4.9851,3135.8,99.489,114.21
16495,18504,0,8435,5.7503,2626,100.05,96.337
19203,20461,0,8437,6.408,2314.5,103.28,65.043
19183,20460,0,8438,6.1839,2434.1,103.16,49.098
16386,12886,0,8439,6.4507,2175.8,89.307,56.977
19185,20465,0,8439,5.6309,2767.7,106.04,76.667
21130,15024,0,8439,3.7952,4382,83.082,84.398
19171,20458,0,8440,4.5803,3724,118.52,93.182
21137,15030,0,8440,4.242,3767.6,81.795,55.325
4805.4,12446,0,8441,6.7193,1996.7,80.594,84.942
21126,15027,0,8441,3.8277,4292,81.411,95.028
4813.8,12444,0,8442,6.382,2096.5,76.812,131.34
21135,15033,0,8442,4.1867,3840,86.896,61.58
4793.3,12448,0,8443,6.4673,2083.6,79.812,76.266
5799.5,14302,0,8445,5.5879,2529.8,77.465,70.031
4813.5,12449,0,8446,6.5878,2036.2,79.908,85.936
4820,12454,0,8447,5.9304,2286.7,74.361,97.731
15194,14236,0,8451,5.0247,2890.5,79.252,63.36
15201,14242,0,8452,5.5872,2525.6,79.939,46.801
15201,14233,0,8453,5.1003,2853.1,80.936,59.57
12732,8711.2,0,8475,4.9432,2926.6,80.606,66.055
12729,8665.8,0,8476,5.4383,2555.9,78.154,71.56
12684,8712.1,0,8477,5.7573,2465.1,84.863,73.242
12736,8669.1,0,8478,6.6606,2039.5,85.042,62.255
18683,9318.3,0,8480,6.1925,2438.1,106.17,64.409
18686,9321.8,0,8481,5.0456,3236.4,114.33,91.095
18701,9329.1,0,8482,5.4315,2883.6,107.05,64.898
16496,18508,0,8483,5.9058,2580.8,100.88,70.531
18685,9317.3,0,8483,4.8617,3453.6,120.44,97.479
18685,9327,0,8484,5.0478,3211.1,109.64,71.932
18690,9316.1,0,8485,5.8382,2692.9,114.19,76.311
18688,9311.9,0,8486,5.5747,2801.1,108.86,85.48
19761,9936,0,8486,4.9905,3030.1,92.211,87.018
14725,5750.3,0,8487,6.6235,2210.5,101.59,56.318
18692,9305.6,0,8487,5.4433,2979.9,119.06,85.534
19774,9927.5,0,8487,5.6424,2555.1,88.692,95.979
18685,9310.9,0,8488,7.5198,1881.3,100.24,111.07
12224,7361.9,0,8491,7.4466,1947.3,106.32,84.662
12247,7372,0,8495,7.5104,1960.3,110.21,123.62
13950,19110,0,8498,4.656,3277.6,89.84,77.609
10557,9030.7,0,8528,6.7787,2030.6,85.041,38.966
20220,17179,0,8533,6.7427,2026.2,86.905,41.076
17226,10592,0,8534,5.5738,2516,80.469,86.874
20230,17189,0,8534,5.9613,2293.6,79.713,75.262
17253,10598,0,8535,4.0511,3892,85.974,98.641
20236,17176,0,8535,6.3947,2109.2,80.668,65.807
17354,10574,0,8536,4.7629,3274.4,96.677,87.059
20244,17184,0,8536,4.559,3323.7,84.984,71.167
17311,10587,0,8537,5.2365,2783.6,86.421,58.316
20236,17191,0,8537,4.7102,3135.4,81.445,69.72
20244,17187,0,8538,4.8329,3142.1,90.178,59.604
20249,17195,0,8539,5.6455,2586.4,90.999,70.074
20242,17184,0,8540,5.2941,2789.2,89.963,64.472
10678,6351.5,0,8548,6.5779,2146.8,93.421,77.397
15985,8026.1,0,8559,6.013,2285.1,81.358,42.041
21137,15034,0,8564,2.8531,6535.8,87.06,106.57
21128,15032,0,8565,2.4797,8000.4,81.2,116.86
21128,15036,0,8566,2.5611,7694.1,84.06,95.343
21123,15033,0,8567,2.6519,7415.5,90.35,103.02
21128,15037,0,8568,2.4992,7983.1,84.293,153.72
21133,15034,0,8569,2.377,8547.6,80.528,87.073
16705,20980,0,8570,4.3289,3491.6,78.478,41.41
21128,15033,0,8570,2.5747,7624.4,83.779,90.257
16680,20985,0,8571,4.4087,3444.7,80.344,103.5
21130,15029,0,8571,2.5825,7629.7,84.926,145.62
16711,20982,0,8572,4.1753,3609.9,74.752,49.369
16699,20976,0,8573,4.7194,3178.9,81.516,63.807
16681,20988,0,8574,6.3789,2292.7,97.395,50.756
14932,6014.1,0,8607,5.5235,2524,77.334,77.192
5550.6,16072,0,8647,4.9712,2905.2,74.656,94.92
5556.6,16090,0,8648,4.6339,3076.4,70.81,96.156
16690,20991,0,8663,5.9615,2332.2,80.029,75.609
16689,20977,0,8667,4.2817,3550.6,77.717,76.435
16689,20986,0,8668,4.5369,3342.6,81.646,68.634
16675,20973,0,8669,4.3228,3517,79.869,77.967
8832.6,14408,0,8689,5.061,2815.2,77.093,66.222
14154,17389,0,8701,5.0804,2870.2,81.759,61.471
14165,17387,0,8702,4.2415,3566.4,76.59,51.938
21137,15025,0,8710,3.1668,5683.8,83.468,134.38
21141,15032,0,8711,2.5362,7778.5,88.206,147.58
21136,15034,0,8712,2.6496,7396.6,85.479,84.745
21134,15033,0,8713,2.4536,8184.5,81.67,69.084
21136,15034,0,8714,3.7378,4372.6,80.367,67.22
4807.6,12449,0,8718,6.7582,1988.4,81.101,104.77
12271,10802,0,8720,4.3766,3382.2,75.377,80.087
12267,10808,0,8721,4.0475,3748.9,74.474,98.989
12267,10802,0,8722,4.5208,3300.2,79.667,108.84
8545.2,1480.3,0,8728,5.9932,2245.5,73.371,67.762
15446,15967,0,8732,4.9055,3003.7,79.288,83.89
15437,15969,0,8733,5.9564,2352.7,80.894,41.129
15870,12548,0,8757,6.4821,2091.2,80.449,93.579
15870,12552,0,8758,4.0156,3859.4,78.444,85.207
15878,12551,0,8759,3.848,4109.9,79.899,97.182
15875,12550,0,8760,3.8696,4093.3,80.835,74.539
15868,12548,0,8761,3.9403,4000.3,81.142,70.916
15869,12553,0,8762,3.8723,4075.3,79.76,98.015
15871,12551,0,8763,4.1078,3823.5,84.014,96.485
15875,12563,0,8764,4.0009,3893.4,79.225,74.841
5777.7,14332,0,8776,5.4449,2605.7,79.032,54.359
13688,5355.4,0,8776,6.3202,2161.5,80.063,64.41
5782.6,14322,0,8777,5.1417,2812,78.934,57.717
13668,5348.8,0,8777,6.2721,2206.8,82.442,72.941
5791.3,14314,0,8778,5.2415,2706,75.007,59.412
13680,5360.6,0,8778,5.9347,2382,83.567,53.493
5783.8,14326,0,8779,4.2353,3660.9,80.724,47.371
9079,15764,0,8796,3.4689,4606.8,75,129.6
9077.2,15758,0,8797,4.3614,3411,77.959,82.866
9091.4,15768,0,8798,6.5487,2045.5,80.757,72.146
9089.6,15765,0,8799,6.1239,2180.7,76.388,80.197
12357,5240.6,0,8803,5.3902,2631.1,77.944,67.88
12362,5252.9,0,8804,5.3731,2627,76.692,60.3
12354,5237.3,0,8805,5.3222,2666.9,77.244,71.074
12357,5245.6,0,8806,5.6512,2507.3,81.129,63.953
12355,5236.3,0,8807,5.3729,2617.8,75.695,67.039
19206,20466,0,8807,5.879,2623,108.35,71.508
19207,20481,0,8808,5.9737,2574.8,109.48,80.636
19200,20477,0,8809,6.589,2259.6,106.34,60.854
19216,20474,0,8810,5.9922,2565.7,108.33,82.213
19203,20483,0,8811,5.9429,2600.3,110.52,73.093
19202,20484,0,8812,6.0008,2545.6,107.84,76.616
19203,20466,0,8813,6.117,2488.2,107.25,76.082
19211,20469,0,8814,5.7579,2660.1,105.1,71.841
19212,20462,0,8815,5.96,2611.8,112.4,83.376
19213,20473,0,8816,5.9686,2608.3,111.82,53.228
19215,20475,0,8833,6.349,2340.6,103.49,70.5
8634.8,8944.6,0,8834,5.8038,2419.2,84.456,83.944
19205,20490,0,8834,6.7969,2185.7,108.15,64.215
8549.7,8735.1,0,8835,6.0841,2313.5,80.775,84.484
10162,8716.7,0,8836,7.8694,1829.1,103.89,76.145
12328,5223.3,0,8840,5.018,2884.3,79.081,78.715
12333,5222.7,0,8841,5.5178,2576.1,81.227,69.036
12337,5238.2,0,8844,5.811,2491,88.375,76.966
12329,5235.9,0,8845,5.4291,2702.5,87.415,51.456
15440,15980,0,8853,4.4438,3461.1,81.576,46.664
15431,15990,0,8854,5.1181,2910.1,84.244,100.67
15449,15970,0,8855,4.4761,3491.3,86.454,81.698
15446,15971,0,8856,4.8715,3062.2,81.587,42.661
15444,15961,0,8857,4.4781,3449.2,83.937,40.617
15653,14052,0,8869,5.4025,2788.3,96.968,74.013
15619,14058,0,8870,6.1803,2328.1,92.97,79.291
15591,14049,0,8871,5.5601,2598.8,87.43,60.409
15702,14144,0,8872,5.5305,2681.5,93.127,56.94
15720,14158,0,8873,4.9895,3032.3,89.706,70.527
15710,14036,0,8874,4.86,3173.8,94.201,58.634
15714,14045,0,8875,5.6932,2555.2,90.166,62.237
19718,21319,0,8886,8.216,1921.6,136.92,76.249
17003,13613,0,8896,7.0744,1976.2,86.762,76.724
16998,13598,0,8897,3.6768,4733.1,95.7,82.228
17007,13616,0,8898,3.5799,4995,98.843,104.86
17004,13615,0,8899,3.9982,4211.7,93.33,94.047
16691,21604,0,8913,4.5408,3283.7,80.177,32.545
11092,11629,0,8914,5.1677,2821.5,84.888,39.492
11238,11565,0,8915,5.8791,2412.6,87.11,49.74
13841,18043,0,8929,5.7276,2478.5,85.953,64.929
