,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx [nm],dy [nm]
2413,12432.847728074932,18484.06377101192,0,3034,6.6769,1861.5,115.12,114.49,131.22,44.15227192506791,17.936228988079165
2414,46682.847728074936,48188.06377101192,0,3034,3.3822,4551.8,115.69,194.92,134.43,44.15227192506791,17.936228988079165
2415,8224.634598779649,2801.4526657011834,0,3035,5.1055,2753.3,122.89,92.09899999999999,135.07,44.16540122035076,17.947334298816713
2416,8239.921435072274,2814.941608831509,0,3036,4.1697,3820.6,130.9,102.55,138.69,44.178564927726256,17.95839116849129
2417,46714.82143507227,48201.04160883151,0,3036,5.8711,2096.0,104.45,85.095,132.27,44.178564927726256,17.95839116849129
2418,8239.908236914713,2809.5306006284627,0,3037,2.6348,6705.0,132.01,244.29,134.5,44.191763085287675,17.969399371537293
2419,8244.59500426885,2811.519641317609,0,3038,2.5771,7147.0,128.06,175.71,138.15,44.20499573115012,17.980358682390943
2420,12439.79500426885,18477.01964131761,0,3038,7.0549,1577.7,118.85,104.67,121.9,44.20499573115012,17.980358682390943
2421,8243.3817370966,2807.6087311245133,0,3039,3.4323,4289.2,139.93,252.66,125.33,44.21826290339959,17.99126887548664
2422,46685.7817370966,48189.008731124515,0,3039,3.6559,4316.8,113.41,107.61,139.51,44.21826290339959,17.99126887548664
2423,8226.668435359848,2803.397870274736,0,3040,6.3879,2295.2,109.17,62.691,147.57,44.23156464015119,18.00212972526424
2424,8233.255099020498,2804.6870589938344,0,3041,3.3774,4386.8,127.7,198.72,128.28,44.244900979501836,18.01294100616542
2425,8241.141728040458,2800.276297507381,0,3042,3.3558,5063.5,123.45,109.53,140.89,44.25827195954116,18.023702492619122
2426,8229.901407644615,2800.944312757547,0,3045,2.6488,6613.3,128.6,194.76,134.56,44.29859235538606,18.055687242453132
2427,34052.701407644614,10954.944312757547,0,3045,6.3287,2117.2,109.61,98.115,139.13,44.29859235538606,18.055687242453132
2428,46690.701407644614,48192.94431275755,0,3045,3.3626,4591.5,114.64,196.19,134.76,44.29859235538606,18.055687242453132
2429,8234.387898775272,2810.133750905524,0,3046,3.7102,3558.3,132.64,289.97,120.27,44.312101224728394,18.066249094476007
2430,34065.68789877527,10963.933750905524,0,3046,2.7981,6156.8,125.62,270.76,135.24,44.312101224728394,18.066249094476007
2431,46696.68789877527,48194.933750905526,0,3046,3.2863,4854.2,119.91,124.12,135.66,44.312101224728394,18.066249094476007
2432,34067.674355758725,10960.923238808851,0,3047,3.0929,4958.9,129.54,295.47,128.13,44.32564424127486,18.076761191148762
2433,46710.674355758725,48195.92323880885,0,3047,4.1757,3207.2,115.13,162.01,128.75,44.32564424127486,18.076761191148762
2434,46691.660778727884,48185.912776401376,0,3048,6.266,2155.8,108.26,97.72399999999999,140.66,44.33922127211554,18.087223598626224
2435,34071.647167815645,10965.902363616919,0,3049,2.3489,8030.1,134.44,256.82,135.07,44.352832184355066,18.097636383081408
2436,46681.647167815645,48197.902363616915,0,3049,4.0734,3399.7,116.75,144.14,130.4,44.352832184355066,18.097636383081408
2437,46715.63352315492,48196.892000389336,0,3050,4.1578,3132.4,115.36,168.13,126.31,44.36647684508716,18.1079996106655
2438,8234.519844878587,2802.2816866524486,0,3051,3.4332,4498.6,127.98,154.75,132.15,44.38015512141283,18.11831334755152
2439,46710.61984487859,48192.88168665245,0,3051,3.773,3980.0,113.2,136.66,136.21,44.38015512141283,18.11831334755152
2440,8239.406133119563,2816.6714223401004,0,3052,5.8349,2228.9,125.86,107.68,130.1,44.39386688043669,18.128577659899747
2441,34064.60613311957,10962.8714223401,0,3052,2.5965,6640.4,138.82,381.0,130.45,44.39386688043669,18.128577659899747
2442,34067.592388010744,10960.86120738613,0,3053,2.2232,8514.3,134.28,380.73,133.47,44.40761198925611,18.138792613870464
2443,8234.378609685034,2800.8510417243724,0,3054,2.4479,6855.0,141.79,418.66,126.05,44.42139031496481,18.148958275627592
2444,34064.578609685035,10961.851041724372,0,3054,2.1788,8566.7,144.71,486.95,129.91,44.42139031496481,18.148958275627592
2445,8237.064798275333,2800.8409252886595,0,3055,3.2048,4347.7,126.85,280.62,122.16,44.43520172466742,18.15907471134051
2446,34061.56479827533,10963.84092528866,0,3055,2.859,6399.3,128.25,226.36,140.54,44.43520172466742,18.15907471134051
2447,8232.950953914538,2806.7308580128342,0,3056,2.8661,5319.4,132.56,349.54,124.93,44.449046085461305,18.169141987165858
2448,8232.850953914538,2806.2308580128342,0,3056,2.9154,5085.7,139.22,383.3,121.66,44.449046085461305,18.169141987165858
2449,34062.55095391454,10936.830858012834,0,3056,7.5187,1704.0,118.21,78.186,135.88,44.449046085461305,18.169141987165858
2450,46698.55095391454,48187.830858012836,0,3056,3.7813,3509.9,117.88,202.9,124.88,44.449046085461305,18.169141987165858
2451,8239.33707673556,2804.820839830736,0,3057,3.2369,4740.2,130.71,226.52,129.36,44.46292326444018,18.179160169263923
2452,34062.53707673556,10959.820839830736,0,3057,2.638,6482.5,138.07,333.32,130.47,44.46292326444018,18.179160169263923
2453,46698.53707673556,48187.82083983073,0,3057,3.1916,4439.9,123.58,280.65,124.31,44.46292326444018,18.179160169263923
2454,8231.623166871284,2803.610870676189,0,3058,2.4933,7170.2,132.09,278.49,133.54,44.47683312871595,18.189129323811358
2455,12438.523166871284,18474.81087067619,0,3058,7.042000000000001,1586.5,113.38,103.76,123.67,44.47683312871595,18.189129323811358
2456,34061.52316687128,10962.810870676189,0,3058,2.6885,7345.7,131.94,236.89,144.41,44.47683312871595,18.189129323811358
2457,46692.52316687128,48185.810870676185,0,3058,2.4738,6685.2,130.34,401.6,127.41,44.47683312871595,18.189129323811358
2458,34054.50922445462,10962.800950483044,0,3059,3.0307,5899.9,132.03,180.91,139.7,44.49077554538235,18.19904951695571
2459,46691.50922445462,48188.80095048304,0,3059,2.4081,6965.7,129.57,442.7,127.75,44.49077554538235,18.19904951695571
2460,8239.695249618471,2807.1910791851283,0,3060,3.3292,4480.9,130.82,244.78,127.82,44.50475038152945,18.208920814871817
2461,34056.49524961847,10967.791079185128,0,3060,2.7984,6389.6,132.39,215.84,136.95,44.50475038152945,18.208920814871817
2462,46703.49524961847,48186.79107918513,0,3060,3.0665,4967.4,123.85,246.46,128.89,44.50475038152945,18.208920814871817
2463,8237.681242495728,2802.681256716282,0,3061,2.7826,5858.5,132.67,261.57,129.42,44.5187575042728,18.21874328371814
2464,34048.48124249573,10967.781256716282,0,3061,2.8182,6633.3,127.12,178.67,141.95,44.5187575042728,18.21874328371814
2465,8232.367203219304,2805.971483010345,0,3062,2.3056,7686.8,141.45,377.22,128.46,44.53279678069521,18.228516989654963
2466,34063.467203219305,10961.771483010345,0,3062,5.5875,2584.6,116.39,96.94200000000001,141.13,44.53279678069521,18.228516989654963
2467,46693.467203219305,48182.77148301034,0,3062,4.3382,3269.0,112.78,131.8,135.16,44.53279678069521,18.228516989654963
2468,8227.853131922098,2801.46175800115,0,3063,4.6507,2702.2,121.02,133.02,124.28,44.54686807790131,18.238241998849844
2469,34069.4531319221,10965.76175800115,0,3063,3.0979,5702.2,122.76,176.78,141.3,44.54686807790131,18.238241998849844
2470,34068.4531319221,10966.76175800115,0,3063,3.2441,5000.3,141.12,312.43,132.07,44.54686807790131,18.238241998849844
2471,46706.4531319221,48188.76175800115,0,3063,3.7099,3907.9,114.89,142.47,132.32,44.54686807790131,18.238241998849844
2472,8224.139028736998,2803.952081622535,0,3064,2.6551,5912.0,130.65,339.83,125.13,44.56097126300301,18.247918377464885
2473,8223.839028736997,2803.852081622535,0,3064,2.6566,5885.8,131.37,348.97,124.8,44.56097126300301,18.247918377464885
2474,34066.439028737,10967.752081622535,0,3064,2.5794,7210.3,135.76,289.79,136.92,44.56097126300301,18.247918377464885
2475,46690.439028737,48193.75208162254,0,3064,4.0681,3233.1,112.23,171.46,127.3,44.56097126300301,18.247918377464885
2476,8232.124893796918,2811.142453808338,0,3065,2.3692,7477.7,132.21,328.93,130.91,44.57510620308312,18.257546191662186
2477,34067.42489379692,10965.742453808338,0,3065,2.7357,6156.5,128.18,298.69,132.11,44.57510620308312,18.257546191662186
2478,46695.42489379692,48191.742453808336,0,3065,4.5946,2858.3,111.72,148.05,130.29,44.57510620308312,18.257546191662186
2479,8238.51072723475,2809.232874492396,0,3066,4.0493,3535.8,126.73,135.05,130.43,44.589272765249916,18.26712550760385
2480,34048.41072723475,10969.732874492396,0,3066,4.8755,2846.7,120.57,121.72,133.44,44.589272765249916,18.26712550760385
2481,34065.3965291834,10965.723343608537,0,3067,2.9696,5553.7,131.55,288.02,132.35,44.60347081659711,18.276656391462893
2482,8228.982299775771,2807.113861090613,0,3068,2.1688,8056.6,135.04,483.07,126.16,44.61770022422934,18.286138909386864
2483,34065.38229977577,10966.713861090613,0,3068,2.5364,7398.2,128.27,273.41,138.48,44.61770022422934,18.286138909386864
2484,46715.38229977577,48188.71386109061,0,3068,6.582000000000001,1773.7,105.25,93.648,129.83,44.61770022422934,18.286138909386864
2485,8227.068039144757,2803.8044268724493,0,3069,2.7642,5719.0,129.68,320.71,127.09,44.63196085524396,18.295573127550597
2486,11976.368039144756,9075.004426872449,0,3069,5.8299,2128.3,118.91,122.85,128.34,44.63196085524396,18.295573127550597
2487,34069.368039144756,10967.70442687245,0,3069,2.717,6063.7,130.29,339.98,129.7,44.63196085524396,18.295573127550597
2488,34068.368039144756,10967.70442687245,0,3069,2.7811,5657.7,142.09,385.81,124.97,44.63196085524396,18.295573127550597
2489,46695.368039144756,48187.70442687245,0,3069,4.3944,2819.6,116.96,177.97,123.25,44.63196085524396,18.295573127550597
2490,34065.35374742326,10968.695040887887,0,3070,2.397,7391.7,139.97,450.8,129.7,44.646252576738334,18.304959112112556
2491,46704.35374742326,48192.69504088789,0,3070,3.7273,3508.9,118.26,201.32,123.27,44.646252576738334,18.304959112112556
2492,8227.73942474419,2804.8857030707613,0,3071,2.2878,7463.1,135.09,430.32,126.2,44.66057525580982,18.31429692923848
2493,12444.33942474419,18490.68570307076,0,3071,5.9736,2148.7,110.83,96.301,133.22,44.66057525580982,18.31429692923848
2494,34069.33942474419,10962.685703070762,0,3071,2.4662,7661.5,129.02,329.41,138.02,44.66057525580982,18.31429692923848
2495,8230.225071240437,2804.7764133549113,0,3072,2.2561,7587.9,132.11,426.12,126.21,44.674928759563045,18.323586645088653
2496,12442.325071240437,18489.67641335491,0,3072,6.2754,2083.1,112.99,93.615,135.14,44.674928759563045,18.323586645088653
2497,34068.32507124044,10971.676413354911,0,3072,2.4647,6971.2,155.7,468.22,126.05,44.674928759563045,18.323586645088653
2498,46692.32507124044,48191.676413354915,0,3072,6.6502,1371.1,115.53,138.02,107.98,44.674928759563045,18.323586645088653
2499,8226.910687044901,2809.2671716741766,0,3073,3.4093,3922.2,133.56,294.49,119.04,44.68931295509901,18.332828325823357
2500,12456.310687044901,18483.667171674177,0,3073,6.4562,1760.7,112.46,144.5,123.94,44.68931295509901,18.332828325823357
2501,34068.3106870449,10966.667171674177,0,3073,2.5131,7180.7,138.17,361.48,133.13,44.68931295509901,18.332828325823357
2502,46671.3106870449,48190.66717167418,0,3073,5.1648,2401.2,108.61,139.71,128.93,44.68931295509901,18.332828325823357
2503,8226.896272290496,2803.257977962386,0,3074,2.7904,5745.2,128.26,311.08,128.92,44.703727709504165,18.342022037613788
2504,34066.29627229049,10965.657977962386,0,3074,2.8495,5809.8,132.41,305.65,131.22,44.703727709504165,18.342022037613788
2505,46706.29627229049,48182.657977962386,0,3074,5.5627,2077.1,113.51,106.9,123.47,44.703727709504165,18.342022037613788
2506,8233.681827110106,2811.54883215338,0,3075,3.6378,3999.5,119.85,168.93,130.51,44.71817288989405,18.35116784662023
2507,34064.281827110106,10968.64883215338,0,3075,2.542,7127.7,132.51,303.95,134.78,44.71817288989405,18.35116784662023
2508,34062.281827110106,10969.64883215338,0,3075,2.6319999999999997,6461.0,151.0,459.34,127.99,44.71817288989405,18.35116784662023
2509,46697.281827110106,48185.64883215338,0,3075,6.4848,1498.1,111.72,129.53,113.19,44.71817288989405,18.35116784662023
2510,8226.367351636645,2805.339734180995,0,3076,3.4905,4232.0,122.59,229.79,129.87,44.73264836335511,18.36026581900478
2511,46687.26735163665,48190.63973418099,0,3076,5.3629,2384.6,109.37,101.03,132.18,44.73264836335511,18.36026581900478
2512,8240.052846003004,2806.9306839790706,0,3077,4.0207,3157.2,125.33,223.44,120.89,44.74715399699562,18.369316020929546
2513,8239.852846003005,2805.9306839790706,0,3077,4.1037,2926.6,132.27,257.42,115.52,44.74715399699562,18.369316020929546
2514,8210.609149470029,2792.703819334412,0,3080,4.6678,2748.6,122.98,142.22,125.61,44.79085052997107,18.396180665587963
2515,46690.20914947003,48183.603819334414,0,3080,4.7207,2715.4,105.53,102.19,130.61,44.79085052997107,18.396180665587963
2516,12450.1945245247,18498.59495955269,0,3081,5.9027,2249.3,110.28,69.021,136.12,44.80547547529932,18.405040447310967
2517,46692.194524524704,48187.59495955269,0,3081,4.8181,2735.5,105.97,96.431,133.31,44.80547547529932,18.405040447310967
2518,12443.179870083692,18486.58614721061,0,3082,6.4931,2010.5,116.07,81.006,134.78,44.82012991630836,18.41385278939015
2519,12436.076474281483,18472.52578356832,0,3089,7.0017,1832.0,112.24,86.84299999999999,135.71,44.92352571851734,18.47421643168127
2520,12443.061588659526,18481.517348361504,0,3090,6.9574,1523.2,123.07,106.89,116.72,44.93841134047398,18.482651638496463
2521,16303.061588659526,41549.51734836151,0,3090,4.3214,3044.2,126.23,194.76,125.02,44.93841134047398,18.482651638496463
2522,46693.061588659526,48176.51734836151,0,3090,6.1495,1647.1,109.79,143.39,115.98,44.93841134047398,18.482651638496463
2523,6202.1466747380055,29149.508959998864,0,3091,5.7172,2397.8,114.99,115.92,138.09,44.953325261994905,18.491040001137662
2524,12445.031732649815,18486.50061841423,0,3092,6.199,1908.4,115.47,97.95100000000001,125.69,44.96826735018476,18.499381585770607
2525,12442.016762527866,18489.492323541443,0,3093,6.2858,2201.3,110.81,73.858,140.95,44.983237472133624,18.5076764585574
2526,12442.001764505054,18481.484075314343,0,3094,5.711,1848.9,119.42,155.08,114.32,44.99823549494613,18.5159246856565
2527,12447.986738714273,18487.475873666765,0,3095,5.5008,2548.9,108.63,93.971,140.03,45.01326128572691,18.52412633323729
2528,46697.98673871427,48201.475873666765,0,3095,6.391,1917.5,104.75,102.21,133.48,45.01326128572691,18.52412633323729
2529,12440.971685288438,18486.46771853254,0,3096,6.0118,2029.6,112.48,124.74,128.52,45.028314711562416,18.532281467456414
2530,12426.956604360435,18466.459609845515,0,3097,6.567,1874.4,113.98,82.63,130.42,45.04339563956455,18.540390154486886
2531,46691.956604360435,48187.459609845515,0,3097,6.3294,1787.2,111.18,107.68,124.73,45.04339563956455,18.540390154486886
2532,12442.941496063177,18489.451547539516,0,3098,6.7312,1646.2,119.94,102.58,120.54,45.0585039368234,18.54845246048353
2533,12438.92636052956,18481.44353154839,0,3099,6.3352,1822.2,114.17,119.14,124.39,45.07363947043996,18.55646845161027
2534,12447.911197892478,18490.435561805964,0,3100,6.3122,1996.1,111.09,99.595,132.62,45.0888021075225,18.564438194036484
2535,46685.91119789248,48190.43556180596,0,3100,5.0794,2334.5,111.4,139.25,124.25,45.0888021075225,18.564438194036484
2536,12435.896008284846,18495.42763824608,0,3101,5.6156,2247.9,113.02,103.7,129.8,45.103991715153825,18.572361753918813
2537,46697.89600828485,48193.42763824608,0,3101,5.5286,2108.2,108.35,106.74,125.42,45.103991715153825,18.572361753918813
2538,12441.88079183955,18481.41976080258,0,3102,5.974,1926.3,113.84,105.22,123.2,45.11920816044949,18.58023919741936
2539,12450.8655486895,18486.41192940929,0,3103,6.1767,1899.6,115.76,105.11,124.87,45.13445131049957,18.58807059071114
2540,12440.850278967599,18482.40414400005,0,3104,6.2378,1889.1,116.43,134.16,125.21,45.14972103240143,18.59585599994716
2541,12446.834982806733,18486.396404508705,0,3105,6.1504,1971.6,112.36,93.27799999999999,128.48,45.165017193266976,18.603595491293163
2542,46690.83498280673,48203.396404508705,0,3105,6.6218,1934.6,109.46,72.008,136.51,45.165017193266976,18.603595491293163
2543,12440.804311699754,18496.381063015026,0,3107,6.6836,1730.7,116.46,98.749,124.83,45.19568830024582,18.618936984972606
2544,15910.788937019435,12600.373460880368,0,3108,6.4705,1692.6,122.14,156.73,119.32,45.21106298056475,18.62653911963207
2545,15894.773536431763,12612.365904398943,0,3109,2.9109,5441.7,135.39,316.74,127.97,45.226463568236795,18.634095601057197
2546,46685.77353643176,48187.36590439895,0,3109,6.2684,1923.8,107.27,96.54299999999999,130.99,45.226463568236795,18.634095601057197
2547,15894.758110069633,12604.358393504594,0,3110,4.1706,3202.7,126.89,177.67,125.47,45.2418899303666,18.64160649540645
2548,46700.72718055363,48185.343508212456,0,3112,3.7267,3579.9,118.92,233.56,124.7,45.272819446367066,18.65649178754211
2549,46701.71167766556,48173.336133682344,0,3113,3.5376,3994.2,118.85,218.49,127.98,45.28832233443973,18.663866317654538
2550,46690.69614953463,48174.32880447465,0,3114,4.2062,2928.1,119.01,189.92,121.33,45.30385046536321,18.671195525346775
2551,46681.680596293765,48173.321520523226,0,3115,6.4527,1560.3,112.15,115.22,115.66,45.31940370623124,18.678479476777284
2552,5013.4443748595295,8557.817647011565,0,3130,3.5312,4682.9,124.47,104.53,138.39,45.55562514047051,18.782352988435377
2553,5021.628437933999,8556.611078162045,0,3131,4.8035,2815.6,124.36,123.69,129.25,45.571562066001206,18.78892183795506
2554,24770.428437934,44266.21107816204,0,3131,4.5515,3408.4,117.09,96.844,143.23,45.571562066001206,18.78892183795506
2555,24767.396495663925,44247.19807279129,0,3133,5.4538,2460.6,120.34,78.473,133.52,45.603504336075275,18.80192720870764
2556,4998.980490585202,8535.591636137733,0,3134,5.3658,2148.8,120.17,111.39,120.4,45.61950941479881,18.80836386226656
2557,24771.3804905852,44261.19163613774,0,3134,3.8717,4346.0,118.74,113.97,145.88,45.61950941479881,18.80836386226656
2558,5007.364463054531,8535.785243417165,0,3135,5.2712,2441.7,117.89,67.84100000000001,129.29,45.63553694546863,18.81475658283489
